species,scientificName,verbatimScientificName,decimalLatitude,decimalLongitude,day,month,year
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.807241,-1.014434,5,9,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.743678,-2.073819,22,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.93391,-1.645607,26,10,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.93391,-1.645607,17,9,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.730775,-1.335055,23,9,1984
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.056564,-2.563576,9,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.926643,-0.649653,13,7,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.630935,-1.62343,14,9,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.808392,-1.166268,,9,1971
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,9,10,1979
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843471,-1.504261,3,10,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,2,10,2005
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.875006,-2.88059,2,10,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.280379,-2.807609,28,8,1971
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.829843,-1.05817,28,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.121498,-3.900985,28,5,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.587263,-3.548394,19,9,1974
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.253616,1.079678,,,1987
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.21368,-3.740129,17,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.01654,-0.647044,10,10,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.140106,-3.369429,1,10,1983
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.527306,-1.151691,,,1992
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.527306,-1.151691,21,9,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.286225,-0.639135,16,9,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.171075,-6.131454,21,10,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.121498,-3.900985,18,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.1697,-0.281086,12,11,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.004985,-5.610462,14,8,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.630349,-2.53073,9,11,1991
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.753549,-1.505211,27,9,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.123892,-3.735914,25,9,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.173327,-6.280919,17,10,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.370272,-2.809248,,9,1987
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.466007,-0.633794,28,10,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.946473,-3.563257,20,8,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843988,-1.646288,11,10,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843988,-1.646288,29,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.380338,-1.067422,13,9,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.093368,0.212052,26,8,1979
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.995596,-5.131686,15,7,1993
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.444924,-0.721709,15,9,1965
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.693861,1.032106,,10,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.766871,-3.555782,,,1900
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.293047,-2.503331,21,8,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.721383,-2.077249,22,9,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.453273,-5.251889,22,9,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.605486,-2.87454,13,10,1993
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,26,10,1980
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.376116,-0.636472,4,10,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.946473,-3.563257,29,8,1988
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.462367,-2.369384,10,10,1982
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.83179,-2.654437,14,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.349921,-2.386118,1,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.466007,-0.633794,17,9,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.664231,-4.367458,3,9,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.605486,-2.87454,20,9,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.167495,0.930868,15,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.038225,-3.402308,7,9,1982
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.9096,-2.819267,13,10,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,2,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.946473,-3.563257,28,8,1986
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.811263,-2.077415,,,1904
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.811075,-1.773684,,9,1949
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.524711,-3.160298,30,8,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.0953,-7.627554,12,9,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.370272,-2.809248,,8,1978
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,13,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.036272,-3.567027,9,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.533075,-0.568175,12,10,1974
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843988,-1.646288,28,10,2003
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.178143,-1.02891,9,9,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.907177,-3.116603,11,10,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.075476,-0.855256,15,9,1892
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.49519,-2.085069,12,10,1993
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.774393,-2.73792,19,8,1993
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.689987,1.179842,1,10,1983
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,13,10,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.314216,-2.582689,1,9,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.727472,-0.046736,17,10,1976
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.343403,1.085697,10,9,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,14,10,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.807241,-1.014434,13,9,1918
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.031716,-3.896397,17,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.653293,-3.62815,15,9,1947
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.098421,-0.073366,24,8,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.077553,-3.867437,13,9,1988
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.01654,-0.647044,28,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.430545,-6.228687,5,9,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.211278,-3.9056,6,9,1938
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.601166,-3.350588,29,9,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.466007,-0.633794,20,10,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.253616,1.079678,,10,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.764723,-3.719299,2,9,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.729853,-1.186984,24,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.922413,-2.510343,2,10,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.620124,-1.924085,20,8,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.766871,-3.555782,31,8,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.754064,-1.646966,9,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.93391,-1.645607,28,9,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.946095,-4.323431,6,9,1980
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.032736,-4.48916,5,9,1980
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.041508,-4.008065,15,9,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.370272,-2.809248,15,9,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.732433,-1.779303,,8,1969
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.861146,1.489543,9,10,1983
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.93391,-1.645607,3,11,1988
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.353091,-7.616259,15,10,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.721385,-1.925707,12,9,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.832508,-2.509326,1,9,1977
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.674927,-3.715205,,,1900
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.282542,-0.352462,,,1970
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.83179,-2.654437,15,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.419939,-5.612834,4,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.121498,-3.900985,1,8,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.376116,-0.636472,25,10,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.376116,-0.636472,4,11,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.689987,1.179842,19,10,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.135036,-4.432958,,9,1990
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.732613,-2.075484,30,9,1984
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.080319,-1.619377,5,8,1933
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,26,10,1976
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.042785,-2.908041,,,1975
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.042785,-2.908041,5,9,1975
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,14,10,1962
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.534785,-0.719004,17,10,1992
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.630364,-1.472218,4,10,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.042785,-2.908041,,,1953
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.128573,-4.173511,15,9,1993
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.764723,-3.719299,12,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843471,-1.504261,14,11,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.098421,-0.073366,,,1983
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843988,-1.646288,29,9,1916
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.49519,-2.085069,27,9,2003
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.211278,-3.9056,16,9,1927
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.370272,-2.809248,,,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.196331,-0.641785,12,9,1992
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.161167,-6.240216,2,11,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.946473,-3.563257,10,9,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.038225,-3.402308,26,10,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.816224,-5.116105,27,8,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.8173,-3.114298,21,10,1991
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.910532,-2.670584,12,10,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.191393,-2.659707,17,7,1980
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.928167,-3.210839,29,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.754401,-2.214007,19,9,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.994657,0.634908,11,10,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,4,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.948419,-3.398933,27,9,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.689987,1.179842,21,8,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.678995,-3.388928,19,8,1967
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.191393,-2.659707,7,10,1967
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.251871,-0.543392,,,1991
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287769,-3.220275,2,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.303467,-3.744369,29,8,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.4713,-1.209544,2,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.753549,-1.505211,1,10,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.735669,-0.625679,11,11,1990
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.180187,-2.674784,9,9,1985
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.042785,-2.908041,,,1975
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.753549,-1.505211,18,10,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.275703,0.077419,,,1980
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.829843,-1.05817,27,10,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843471,-1.504261,26,9,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.414009,-2.893004,,,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.279285,-2.954169,,6,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.466007,-0.633794,22,9,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.446439,-0.872235,21,9,1980
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.729853,-1.186984,,10,1980
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.721385,-1.925707,17,9,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.684806,-3.830665,27,9,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.286225,-0.639135,26,10,2004
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.762361,-3.882792,25,8,1986
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.257296,0.936579,15,11,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.011594,-2.657058,,,1800
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,26,10,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.275703,0.077419,,,1978
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.887142,0.450933,6,10,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.946473,-3.563257,28,8,1986
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.828561,-3.089724,5,9,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.379107,-0.923761,9,10,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.622579,-5.9955,27,8,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.754064,-1.646966,2,10,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.042785,-2.908041,7,9,1975
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.018103,-0.789569,13,9,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.861146,1.489543,26,10,1991
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.946473,-3.563257,2,9,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.466007,-0.633794,22,9,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.370272,-2.809248,6,8,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.93391,-1.645607,17,10,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.653293,-3.62815,17,11,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.268019,-1.026875,28,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.167449,-0.131572,18,10,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.900569,-1.621011,29,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.372468,-2.368633,23,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.173641,-0.58017,19,10,2003
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.113741,-2.358522,27,8,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.045394,-2.413658,24,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.819654,-0.187849,27,9,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.907177,-3.116603,26,9,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.741885,-2.653137,21,9,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.264131,0.650295,,,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.842782,-1.362239,26,9,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.196331,-0.641785,10,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.331677,-3.341405,31,7,1991
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.290433,-1.069244,23,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.173641,-0.58017,9,9,1986
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.8173,-3.114298,21,10,1991
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.825553,-0.622945,5,11,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,54.711816,-7.457726,8,9,1931
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.014803,-0.504532,8,9,1979
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.932701,-1.36101,25,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.1697,-0.281086,9,10,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,14,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.099255,-5.458428,4,8,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.357893,-1.02483,28,10,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843471,-1.504261,18,10,1949
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.381393,-1.211093,29,9,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.753549,-1.505211,19,8,1997
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.376116,-0.636472,17,10,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.466007,-0.633794,27,9,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.058346,-3.645383,3,9,1992
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.370272,-2.809248,5,10,1991
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,23,8,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.829843,-1.05817,21,8,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,1,10,1989
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.372422,-0.349238,28,9,1943
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.900569,-1.621011,15,9,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.441324,-0.420703,18,10,1983
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.825553,-0.622945,17,10,1981
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.196331,-0.641785,13,9,1978
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.21368,-3.740129,27,8,1993
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.042785,-2.908041,29,9,1962
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.414009,-2.893004,17,10,1993
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843988,-1.646288,10,10,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.042785,-2.908041,6,9,1975
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.280379,-2.807609,21,8,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.630364,-1.472218,19,9,1996
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.287803,-0.782493,12,10,2002
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843471,-1.504261,30,9,1984
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.833407,-2.219089,14,10,1995
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.341868,0.714295,20,10,1968
Boletus edulis,Boletus edulis Bull.,Boletus edulis,51.381393,-1.211093,26,8,1999
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.191393,-2.659707,29,9,1984
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.766871,-3.555782,31,8,1998
Boletus edulis,Boletus edulis Bull.,Boletus edulis,55.951716,-4.003413,,,1982
Boletus edulis,Boletus edulis Bull.,Boletus edulis,56.762361,-3.882792,26,8,1986
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.388195,-4.081162,18,8,2000
Boletus edulis,Boletus edulis Bull.,Boletus edulis,50.843471,-1.504261,31,8,1970
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.22505,-2.415668,26,8,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,57.905911,-5.123872,22,8,1994
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.093295,-9.82462,28,10,2001
Boletus edulis,Boletus edulis Bull.,Boletus edulis,53.541619,-2.07692,19,10,2003
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.869499,1.192965,30,10,2003
Boletus edulis,Boletus edulis Bull.,Boletus edulis,52.462922,-1.927836,17,9,1995
